LJ002-0243|with jurisdiction to hold pleas in all actions within the prescribed limits. The court was chiefly used for the recovery of small debts under £10|with jurisdiction to hold pleas in all actions within the prescribed limits. The court was chiefly used for the recovery of small debts under ten pounds;;;;
LJ002-0244|but its business was much reduced by the extension of the Courts of Conscience.|but its business was much reduced by the extension of the Courts of Conscience.;;;;
LJ002-0245|The prison was a nest of abuses, like its neighbor the King's Bench|The prison was a nest of abuses, like its neighbor the King's Bench;;;;
LJ002-0246|and came under the strong animadversion of the Jail Committee of 1729.|and came under the strong animadversion of the Jail Committee of seventeen twenty-nine.;;;;
LJ002-0247|As the business of the Marshalsea Court declined, the numbers in its prison diminished.|As the business of the Marshalsea Court declined, the numbers in its prison diminished.;;;;
LJ002-0248|The population, as reported by the committee in 1814, averaged about sixty,|The population, as reported by the committee in eighteen fourteen, averaged about sixty,;;;;
LJ002-0249|and the prison, although wives and children resided within the walls, was not overcrowded.|and the prison, although wives and children resided within the walls, was not overcrowded.;;;;
LJ002-0250|Their conduct too was orderly on the whole.|Their conduct too was orderly on the whole.;;;;
LJ002-0251|Drunkenness was not common, chiefly because liquor was not to be had freely, although the tapster paid a rent of two guineas a week for permission to sell it.|Drunkenness was not common, chiefly because liquor was not to be had freely, although the tapster paid a rent of two guineas a week for permission to sell it.;;;;
LJ002-0252|The inmates, who euphemistically styled themselves ""collegians,""|The inmates, who euphemistically styled themselves ""collegians,""";;;;
LJ002-0253|were governed by rules which they themselves had framed, and under which subscriptions were levied|were governed by rules which they themselves had framed, and under which subscriptions were levied;;;;
LJ002-0254|and fines imposed for conduct disapproved of by the ""college.""|and fines imposed for conduct disapproved of by the ""college.""";;;;
LJ002-0255|A court of the collegians was held every Monday to manage its affairs, at which all prisoners were required to attend.|A court of the collegians was held every Monday to manage its affairs, at which all prisoners were required to attend.;;;;
LJ002-0256|A committee of collegians was elected to act as the executive, also a secretary or accountant to receive monies and keep books,|A committee of collegians was elected to act as the executive, also a secretary or accountant to receive monies and keep books,;;;;
LJ002-0257|and a master of the ale-room, who kept this the scene of their revels clean, and saw that boiling water was provided for grog.|and a master of the ale-room, who kept this the scene of their revels clean, and saw that boiling water was provided for grog.;;;;
LJ002-0258|Bad language, quarreling, throwing water over one another was forbidden on pain of fine and being sent to Coventry;|Bad language, quarreling, throwing water over one another was forbidden on pain of fine and being sent to Coventry;;;
LJ002-0259|but the prevailing moral tone may be guessed from the penalty inflicted upon persons singing obscene songs before nine p.m.|but the prevailing moral tone may be guessed from the penalty inflicted upon persons singing obscene songs before nine p.m.;;;;
LJ002-0260|Yet the public opinion of the whole body seems to have checked dissipation.|Yet the public opinion of the whole body seems to have checked dissipation.;;;;
LJ002-0261|The poorer prisoners were not in abject want, as in other prisons,|The poorer prisoners were not in abject want, as in other prisons,;;;;
LJ002-0262|owing to many charitable gifts and bequests, which included annual donations from the Archbishop of Canterbury,|owing to many charitable gifts and bequests, which included annual donations from the Archbishop of Canterbury,;;;;
LJ002-0263|the Lord Steward of the Household, the steward and officers of the Marshalsea Court, and others.|the Lord Steward of the Household, the steward and officers of the Marshalsea Court, and others.;;;;
LJ002-0264|Legacies had also been left to free a certain number of debtors, notably that of £100 per annum|Legacies had also been left to free a certain number of debtors, notably that of one hundred pounds per annum;;;;
LJ002-0265|left by a Mr. Henry Allnutt, who was long a prisoner in the Marshalsea, and came into a fortune while there.|left by a Mr. Henry Allnutt, who was long a prisoner in the Marshalsea, and came into a fortune while there.;;;;
LJ002-0266|His bequest, which was charged upon his manor at Goring, Oxon, and hence called the Oxford Charity,|His bequest, which was charged upon his manor at Goring, Oxon, and hence called the Oxford Charity,;;;;
LJ002-0267|was applied only to the release of poor debtors whom £4 each could free.|was applied only to the release of poor debtors whom four pounds each could free.;;;;
LJ002-0268|The supreme control of the Marshalsea was vested in the marshal of the royal household; but although he drew a salary of £500 a year,|The supreme control of the Marshalsea was vested in the marshal of the royal household; but although he drew a salary of five hundred pounds a year,;;
LJ002-0269|he did nothing beyond visiting the prison occasionally, and left the administration to the deputy marshal.|he did nothing beyond visiting the prison occasionally, and left the administration to the deputy marshal.;;;;
LJ002-0270|The latter's salary, with fees, the rent of the tap and of the chandler's shop, amounted to about £600 a year.|The latter's salary, with fees, the rent of the tap and of the chandler's shop, amounted to about six hundred pounds a year.;;;;
LJ002-0271|The compters of Ludgate, Giltspur Street, and the Borough were discontinued as debtors' prisons (as was Newgate also)|The compters of Ludgate, Giltspur Street, and the Borough were discontinued as debtors' prisons (as was Newgate also);;;;
LJ002-0272|on the opening of Whitecross prison for debtors in 1815.|on the opening of Whitecross prison for debtors in eighteen fifteen.;;;;
LJ002-0273|Ludgate to the last was the debtors' prison for freemen of the city of London,|Ludgate to the last was the debtors' prison for freemen of the city of London,;;;;
